,statistischer_Bezirk_Name,statistischer_Bezirk_Nr,Stichtag,Indikator,Einheit,Wert
3104,Jena-Süd,44,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,220
3105,Jena-Süd,44,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,940
3106,Jena-Süd,44,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,3360
3107,Jena-Süd,44,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1442
3108,Jena-Süd,44,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1000
3109,Jena-Süd,44,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1044
3110,Lichtenhain Ort,51,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,1164
3111,Lichtenhain Ort,51,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,638
3112,Lichtenhain Ort,51,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,526
3113,Lichtenhain Ort,51,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,1005
3114,Lichtenhain Ort,51,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,159
3115,Lichtenhain Ort,51,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,99
3116,Lichtenhain Ort,51,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,657
3117,Lichtenhain Ort,51,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,179
3118,Lichtenhain Ort,51,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,149
3119,Lichtenhain Ort,51,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,80
3120,Mühlenstraße,52,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,1098
3121,Mühlenstraße,52,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,562
3122,Mühlenstraße,52,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,536
3123,Mühlenstraße,52,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,1073
3124,Mühlenstraße,52,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,25
3125,Mühlenstraße,52,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,113
3126,Mühlenstraße,52,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,565
3127,Mühlenstraße,52,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,172
3128,Mühlenstraße,52,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,140
3129,Mühlenstraße,52,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,108
3130,Lobeda-Altstadt,61,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,1597
3131,Lobeda-Altstadt,61,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,814
3132,Lobeda-Altstadt,61,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,783
3133,Lobeda-Altstadt,61,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,1589
3134,Lobeda-Altstadt,61,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,8
3135,Lobeda-Altstadt,61,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,231
3136,Lobeda-Altstadt,61,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,366
3137,Lobeda-Altstadt,61,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,346
3138,Lobeda-Altstadt,61,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,375
3139,Lobeda-Altstadt,61,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,279
3140,Lobeda-West,62,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,10468
3141,Lobeda-West,62,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,4860
3142,Lobeda-West,62,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,5608
3143,Lobeda-West,62,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,9686
3144,Lobeda-West,62,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,782
3145,Lobeda-West,62,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,1192
3146,Lobeda-West,62,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,3766
3147,Lobeda-West,62,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1452
3148,Lobeda-West,62,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,2006
3149,Lobeda-West,62,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,2052
3150,Lobeda-Ost,63,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,6328
3151,Lobeda-Ost,63,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,2978
3152,Lobeda-Ost,63,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,3350
3153,Lobeda-Ost,63,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,6097
3154,Lobeda-Ost,63,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,231
3155,Lobeda-Ost,63,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,654
3156,Lobeda-Ost,63,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,2211
3157,Lobeda-Ost,63,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,967
3158,Lobeda-Ost,63,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1357
3159,Lobeda-Ost,63,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1139
3160,Löbstedt Ort,71,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,768
3161,Löbstedt Ort,71,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,395
3162,Löbstedt Ort,71,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,373
3163,Löbstedt Ort,71,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,729
3164,Löbstedt Ort,71,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,39
3165,Löbstedt Ort,71,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,142
3166,Löbstedt Ort,71,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,139
3167,Löbstedt Ort,71,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,165
3168,Löbstedt Ort,71,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,122
3169,Löbstedt Ort,71,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,200
3170,Nord II,72,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,5300
3171,Nord II,72,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,2427
3172,Nord II,72,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,2873
3173,Nord II,72,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,5236
3174,Nord II,72,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,64
3175,Nord II,72,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,540
3176,Nord II,72,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,1032
3177,Nord II,72,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,936
3178,Nord II,72,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,730
3179,Nord II,72,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,2062
3180,Wenigenjena / Kernberge,81,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,2684
3181,Wenigenjena / Kernberge,81,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,1297
3182,Wenigenjena / Kernberge,81,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,1387
3183,Wenigenjena / Kernberge,81,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,2639
3184,Wenigenjena / Kernberge,81,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,45
3185,Wenigenjena / Kernberge,81,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,441
3186,Wenigenjena / Kernberge,81,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,970
3187,Wenigenjena / Kernberge,81,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,484
3188,Wenigenjena / Kernberge,81,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,393
3189,Wenigenjena / Kernberge,81,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,396
3190,Wenigenjena Ort,82,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,5612
3191,Wenigenjena Ort,82,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,2663
3192,Wenigenjena Ort,82,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,2949
3193,Wenigenjena Ort,82,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,5422
3194,Wenigenjena Ort,82,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,190
3195,Wenigenjena Ort,82,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,696
3196,Wenigenjena Ort,82,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,2054
3197,Wenigenjena Ort,82,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1108
3198,Wenigenjena Ort,82,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,779
3199,Wenigenjena Ort,82,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,975
3200,Wenigenjena / Schlegelsberg,83,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,5555
3201,Wenigenjena / Schlegelsberg,83,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,2693
3202,Wenigenjena / Schlegelsberg,83,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,2862
3203,Wenigenjena / Schlegelsberg,83,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,5508
3204,Wenigenjena / Schlegelsberg,83,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,47
3205,Wenigenjena / Schlegelsberg,83,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,692
3206,Wenigenjena / Schlegelsberg,83,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,1207
3207,Wenigenjena / Schlegelsberg,83,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1161
3208,Wenigenjena / Schlegelsberg,83,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1232
3209,Wenigenjena / Schlegelsberg,83,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1263
3210,Winzerla,90,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,12015
3211,Winzerla,90,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,5735
3212,Winzerla,90,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,6280
3213,Winzerla,90,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,11791
3214,Winzerla,90,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,224
3215,Winzerla,90,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,1356
3216,Winzerla,90,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,3746
3217,Winzerla,90,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,2544
3218,Winzerla,90,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,2342
3219,Winzerla,90,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,2027
3220,Wöllnitz,100,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,582
3221,Wöllnitz,100,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,290
3222,Wöllnitz,100,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,292
3223,Wöllnitz,100,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,576
3224,Wöllnitz,100,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,6
3225,Wöllnitz,100,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,70
3226,Wöllnitz,100,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,127
3227,Wöllnitz,100,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,141
3228,Wöllnitz,100,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,126
3229,Wöllnitz,100,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,118
3230,Ziegenhain Ort,111,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,414
3231,Ziegenhain Ort,111,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,216
3232,Ziegenhain Ort,111,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,198
3233,Ziegenhain Ort,111,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,411
3234,Ziegenhain Ort,111,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,3
3235,Ziegenhain Ort,111,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,59
3236,Ziegenhain Ort,111,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,105
3237,Ziegenhain Ort,111,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,88
3238,Ziegenhain Ort,111,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,90
3239,Ziegenhain Ort,111,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,72
3240,Ziegenhainer Tal,112,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,2184
3241,Ziegenhainer Tal,112,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,1065
3242,Ziegenhainer Tal,112,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,1119
3243,Ziegenhainer Tal,112,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,2173
3244,Ziegenhainer Tal,112,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,11
3245,Ziegenhainer Tal,112,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,295
3246,Ziegenhainer Tal,112,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,610
3247,Ziegenhainer Tal,112,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,414
3248,Ziegenhainer Tal,112,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,476
3249,Ziegenhainer Tal,112,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,389
3250,Zwätzen,120,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,2645
3251,Zwätzen,120,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,1335
3252,Zwätzen,120,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,1310
3253,Zwätzen,120,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,2518
3254,Zwätzen,120,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,127
3255,Zwätzen,120,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,514
3256,Zwätzen,120,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,701
3257,Zwätzen,120,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,728
3258,Zwätzen,120,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,407
3259,Zwätzen,120,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,295
3260,Drackendorf / Lobeda-Ost,131,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,7051
3261,Drackendorf / Lobeda-Ost,131,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,3227
3262,Drackendorf / Lobeda-Ost,131,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,3824
3263,Drackendorf / Lobeda-Ost,131,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,6832
3264,Drackendorf / Lobeda-Ost,131,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,219
3265,Drackendorf / Lobeda-Ost,131,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,662
3266,Drackendorf / Lobeda-Ost,131,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,2233
3267,Drackendorf / Lobeda-Ost,131,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1163
3268,Drackendorf / Lobeda-Ost,131,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1837
3269,Drackendorf / Lobeda-Ost,131,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1156
3270,Drackendorf,132,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,730
3271,Drackendorf,132,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,367
3272,Drackendorf,132,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,363
3273,Drackendorf,132,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,724
3274,Drackendorf,132,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,6
3275,Drackendorf,132,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,132
3276,Drackendorf,132,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,148
3277,Drackendorf,132,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,194
3278,Drackendorf,132,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,176
3279,Drackendorf,132,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,80
3280,Ilmnitz,133,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,289
3281,Ilmnitz,133,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,137
3282,Ilmnitz,133,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,152
3283,Ilmnitz,133,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,289
3284,Ilmnitz,133,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
3285,Ilmnitz,133,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,55
3286,Ilmnitz,133,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,65
3287,Ilmnitz,133,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,92
3288,Ilmnitz,133,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,53
3289,Ilmnitz,133,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,24
3290,Maua,141,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,370
3291,Maua,141,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,191
3292,Maua,141,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,179
3293,Maua,141,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,367
3294,Maua,141,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,3
3295,Maua,141,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,48
3296,Maua,141,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,68
3297,Maua,141,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,88
3298,Maua,141,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,90
3299,Maua,141,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,76
3300,Leutra,142,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,130
3301,Leutra,142,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,67
3302,Leutra,142,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,63
3303,Leutra,142,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,129
3304,Leutra,142,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
3305,Leutra,142,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,16
3306,Leutra,142,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,31
3307,Leutra,142,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,37
3308,Leutra,142,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,28
3309,Leutra,142,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,18
3310,Münchenroda,151,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,270
3311,Münchenroda,151,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,147
3312,Münchenroda,151,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,123
3313,Münchenroda,151,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,270
3314,Münchenroda,151,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
3315,Münchenroda,151,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,47
3316,Münchenroda,151,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,57
3317,Münchenroda,151,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,89
3318,Münchenroda,151,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,41
3319,Münchenroda,151,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,36
3320,Remderoda,152,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,46
3321,Remderoda,152,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,24
3322,Remderoda,152,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,22
3323,Remderoda,152,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,46
3324,Remderoda,152,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
3325,Remderoda,152,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,3
3326,Remderoda,152,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,5
3327,Remderoda,152,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,15
3328,Remderoda,152,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,15
3329,Remderoda,152,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,8
3330,Krippendorf,161,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,129
3331,Krippendorf,161,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,67
3332,Krippendorf,161,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,62
3333,Krippendorf,161,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,128
3334,Krippendorf,161,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
3335,Krippendorf,161,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,19
3336,Krippendorf,161,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,33
3337,Krippendorf,161,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,25
3338,Krippendorf,161,2006-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,30
3339,Krippendorf,161,2006-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,22
3340,Vierzehnheiligen,162,2006-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,101
3341,Vierzehnheiligen,162,2006-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,47
3342,Vierzehnheiligen,162,2006-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,54
3343,Vierzehnheiligen,162,2006-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,101
3344,Vierzehnheiligen,162,2006-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
3345,Vierzehnheiligen,162,2006-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,10
3346,Vierzehnheiligen,162,2006-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,26
3347,Vierzehnheiligen,162,2006-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,16
