,statistischer_Bezirk_Name,statistischer_Bezirk_Nr,Stichtag,Indikator,Einheit,Wert
11207,Beutenberg / Winzerlaer Straße,12,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,507
11208,Beutenberg / Winzerlaer Straße,12,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,602
11209,Beutenberg / Winzerlaer Straße,12,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,718
11210,Burgau Ort,21,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,568
11211,Burgau Ort,21,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,274
11212,Burgau Ort,21,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,294
11213,Burgau Ort,21,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,538
11214,Burgau Ort,21,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,30
11215,Burgau Ort,21,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,116
11216,Burgau Ort,21,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,129
11217,Burgau Ort,21,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,131
11218,Burgau Ort,21,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,101
11219,Burgau Ort,21,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,91
11220,Ringwiese Flur Burgau,22,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,792
11221,Ringwiese Flur Burgau,22,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,406
11222,Ringwiese Flur Burgau,22,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,386
11223,Ringwiese Flur Burgau,22,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,786
11224,Ringwiese Flur Burgau,22,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,6
11225,Ringwiese Flur Burgau,22,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,107
11226,Ringwiese Flur Burgau,22,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,107
11227,Ringwiese Flur Burgau,22,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,126
11228,Ringwiese Flur Burgau,22,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,214
11229,Ringwiese Flur Burgau,22,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,238
11230,Göschwitz,30,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,639
11231,Göschwitz,30,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,325
11232,Göschwitz,30,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,314
11233,Göschwitz,30,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,593
11234,Göschwitz,30,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,46
11235,Göschwitz,30,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,93
11236,Göschwitz,30,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,144
11237,Göschwitz,30,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,111
11238,Göschwitz,30,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,163
11239,Göschwitz,30,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,128
11240,Jena-Zentrum,41,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,5411
11241,Jena-Zentrum,41,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,2796
11242,Jena-Zentrum,41,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,2615
11243,Jena-Zentrum,41,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,4849
11244,Jena-Zentrum,41,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,562
11245,Jena-Zentrum,41,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,569
11246,Jena-Zentrum,41,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,2906
11247,Jena-Zentrum,41,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,952
11248,Jena-Zentrum,41,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,535
11249,Jena-Zentrum,41,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,449
11250,Jena-West,42,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,9852
11251,Jena-West,42,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,4877
11252,Jena-West,42,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,4975
11253,Jena-West,42,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,9167
11254,Jena-West,42,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,685
11255,Jena-West,42,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,1629
11256,Jena-West,42,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,3837
11257,Jena-West,42,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1937
11258,Jena-West,42,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1314
11259,Jena-West,42,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1135
11260,Jena-Nord,43,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,11069
11261,Jena-Nord,43,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,5314
11262,Jena-Nord,43,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,5755
11263,Jena-Nord,43,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,10283
11264,Jena-Nord,43,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,786
11265,Jena-Nord,43,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,1416
11266,Jena-Nord,43,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,4406
11267,Jena-Nord,43,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1911
11268,Jena-Nord,43,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1455
11269,Jena-Nord,43,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1881
11270,Jena-Süd,44,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,9166
11271,Jena-Süd,44,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,4528
11272,Jena-Süd,44,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,4638
11273,Jena-Süd,44,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,8576
11274,Jena-Süd,44,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,590
11275,Jena-Süd,44,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,1442
11276,Jena-Süd,44,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,3665
11277,Jena-Süd,44,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1735
11278,Jena-Süd,44,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1097
11279,Jena-Süd,44,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1227
11280,Lichtenhain Ort,51,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,1351
11281,Lichtenhain Ort,51,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,808
11282,Lichtenhain Ort,51,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,543
11283,Lichtenhain Ort,51,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,979
11284,Lichtenhain Ort,51,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,372
11285,Lichtenhain Ort,51,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,158
11286,Lichtenhain Ort,51,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,718
11287,Lichtenhain Ort,51,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,215
11288,Lichtenhain Ort,51,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,145
11289,Lichtenhain Ort,51,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,115
11290,Mühlenstraße,52,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,1142
11291,Mühlenstraße,52,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,566
11292,Mühlenstraße,52,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,576
11293,Mühlenstraße,52,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,1067
11294,Mühlenstraße,52,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,75
11295,Mühlenstraße,52,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,131
11296,Mühlenstraße,52,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,572
11297,Mühlenstraße,52,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,180
11298,Mühlenstraße,52,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,135
11299,Mühlenstraße,52,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,124
11300,Lobeda-Altstadt,61,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,1654
11301,Lobeda-Altstadt,61,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,819
11302,Lobeda-Altstadt,61,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,835
11303,Lobeda-Altstadt,61,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,1635
11304,Lobeda-Altstadt,61,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,19
11305,Lobeda-Altstadt,61,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,291
11306,Lobeda-Altstadt,61,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,307
11307,Lobeda-Altstadt,61,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,356
11308,Lobeda-Altstadt,61,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,312
11309,Lobeda-Altstadt,61,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,388
11310,Lobeda-West,62,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,10663
11311,Lobeda-West,62,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,5088
11312,Lobeda-West,62,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,5575
11313,Lobeda-West,62,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,8744
11314,Lobeda-West,62,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,1919
11315,Lobeda-West,62,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,1516
11316,Lobeda-West,62,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,3916
11317,Lobeda-West,62,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1250
11318,Lobeda-West,62,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1419
11319,Lobeda-West,62,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,2562
11320,Lobeda-Ost,63,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,6202
11321,Lobeda-Ost,63,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,2997
11322,Lobeda-Ost,63,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,3205
11323,Lobeda-Ost,63,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,5598
11324,Lobeda-Ost,63,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,604
11325,Lobeda-Ost,63,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,796
11326,Lobeda-Ost,63,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,1938
11327,Lobeda-Ost,63,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,879
11328,Lobeda-Ost,63,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1109
11329,Lobeda-Ost,63,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1480
11330,Löbstedt Ort,71,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,812
11331,Löbstedt Ort,71,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,414
11332,Löbstedt Ort,71,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,398
11333,Löbstedt Ort,71,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,782
11334,Löbstedt Ort,71,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,30
11335,Löbstedt Ort,71,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,140
11336,Löbstedt Ort,71,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,160
11337,Löbstedt Ort,71,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,163
11338,Löbstedt Ort,71,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,136
11339,Löbstedt Ort,71,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,213
11340,Nord II,72,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,5809
11341,Nord II,72,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,2692
11342,Nord II,72,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,3117
11343,Nord II,72,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,5616
11344,Nord II,72,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,193
11345,Nord II,72,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,706
11346,Nord II,72,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,1287
11347,Nord II,72,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,833
11348,Nord II,72,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,912
11349,Nord II,72,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,2071
11350,Wenigenjena / Kernberge,81,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,2638
11351,Wenigenjena / Kernberge,81,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,1273
11352,Wenigenjena / Kernberge,81,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,1365
11353,Wenigenjena / Kernberge,81,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,2494
11354,Wenigenjena / Kernberge,81,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,144
11355,Wenigenjena / Kernberge,81,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,480
11356,Wenigenjena / Kernberge,81,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,720
11357,Wenigenjena / Kernberge,81,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,532
11358,Wenigenjena / Kernberge,81,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,439
11359,Wenigenjena / Kernberge,81,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,467
11360,Wenigenjena Ort,82,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,5986
11361,Wenigenjena Ort,82,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,2903
11362,Wenigenjena Ort,82,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,3083
11363,Wenigenjena Ort,82,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,5584
11364,Wenigenjena Ort,82,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,402
11365,Wenigenjena Ort,82,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,927
11366,Wenigenjena Ort,82,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,1930
11367,Wenigenjena Ort,82,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1191
11368,Wenigenjena Ort,82,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,868
11369,Wenigenjena Ort,82,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1070
11370,Wenigenjena / Schlegelsberg,83,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,5765
11371,Wenigenjena / Schlegelsberg,83,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,2801
11372,Wenigenjena / Schlegelsberg,83,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,2964
11373,Wenigenjena / Schlegelsberg,83,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,5650
11374,Wenigenjena / Schlegelsberg,83,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,115
11375,Wenigenjena / Schlegelsberg,83,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,934
11376,Wenigenjena / Schlegelsberg,83,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,955
11377,Wenigenjena / Schlegelsberg,83,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1178
11378,Wenigenjena / Schlegelsberg,83,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1131
11379,Wenigenjena / Schlegelsberg,83,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1567
11380,Winzerla,90,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,10933
11381,Winzerla,90,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,5331
11382,Winzerla,90,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,5602
11383,Winzerla,90,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,10292
11384,Winzerla,90,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,641
11385,Winzerla,90,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,1288
11386,Winzerla,90,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,3003
11387,Winzerla,90,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1659
11388,Winzerla,90,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,2428
11389,Winzerla,90,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,2555
11390,Wöllnitz,100,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,586
11391,Wöllnitz,100,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,297
11392,Wöllnitz,100,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,289
11393,Wöllnitz,100,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,580
11394,Wöllnitz,100,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,6
11395,Wöllnitz,100,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,89
11396,Wöllnitz,100,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,74
11397,Wöllnitz,100,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,127
11398,Wöllnitz,100,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,152
11399,Wöllnitz,100,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,144
11400,Ziegenhain Ort,111,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,407
11401,Ziegenhain Ort,111,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,202
11402,Ziegenhain Ort,111,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,205
11403,Ziegenhain Ort,111,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,395
11404,Ziegenhain Ort,111,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,12
11405,Ziegenhain Ort,111,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,74
11406,Ziegenhain Ort,111,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,60
11407,Ziegenhain Ort,111,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,93
11408,Ziegenhain Ort,111,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,85
11409,Ziegenhain Ort,111,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,95
11410,Ziegenhainer Tal,112,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,2279
11411,Ziegenhainer Tal,112,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,1085
11412,Ziegenhainer Tal,112,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,1194
11413,Ziegenhainer Tal,112,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,2252
11414,Ziegenhainer Tal,112,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,27
11415,Ziegenhainer Tal,112,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,402
11416,Ziegenhainer Tal,112,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,362
11417,Ziegenhainer Tal,112,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,527
11418,Ziegenhainer Tal,112,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,432
11419,Ziegenhainer Tal,112,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,556
11420,Zwätzen,120,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,2809
11421,Zwätzen,120,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,1401
11422,Zwätzen,120,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,1408
11423,Zwätzen,120,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,2738
11424,Zwätzen,120,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,71
11425,Zwätzen,120,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,575
11426,Zwätzen,120,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,499
11427,Zwätzen,120,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,656
11428,Zwätzen,120,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,628
11429,Zwätzen,120,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,451
11430,Drackendorf / Lobeda-Ost,131,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,6753
11431,Drackendorf / Lobeda-Ost,131,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,3321
11432,Drackendorf / Lobeda-Ost,131,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,3432
11433,Drackendorf / Lobeda-Ost,131,2015-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,6161
11434,Drackendorf / Lobeda-Ost,131,2015-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,592
11435,Drackendorf / Lobeda-Ost,131,2015-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,700
11436,Drackendorf / Lobeda-Ost,131,2015-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,2006
11437,Drackendorf / Lobeda-Ost,131,2015-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,956
11438,Drackendorf / Lobeda-Ost,131,2015-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1556
11439,Drackendorf / Lobeda-Ost,131,2015-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1535
11440,Drackendorf,132,2015-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,824
11441,Drackendorf,132,2015-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,422
11442,Drackendorf,132,2015-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,402
